Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method,High_Discount_Flag,Gross_Revenue,Discount_Amount,Month,Quarter,Week,Revenue_Per_Unit,Is_Digital
TXN008396,01-07-2023,CUST6179,18-25,Mumbai,West,STORE010,Snacks & Confectionery,Potato Chips,NatureBest,18,1165.58,0,20980.44,Credit Card,FALSE,20980.44,0,7,3,26,1165.58,TRUE
TXN008397,20-04-2023,CUST5686,46-55,Hyderabad,South,STORE010,Cleaning Supplies,Glass Cleaner,HomeChoice,17,380.58,5,6146.37,UPI,FALSE,6469.86,323.49,4,2,16,361.5511765,TRUE
TXN008398,05-09-2023,CUST5572,26-35,Chennai,South,STORE024,Beverages,Green Tea,Local,1,1221.66,0,1221.66,Cash,FALSE,1221.66,0,9,3,36,1221.66,FALSE
TXN008399,19-04-2023,CUST7550,46-55,Ahmedabad,West,STORE003,Beverages,Cola,ValueBuy,8,828.22,5,6294.47,UPI,FALSE,6625.76,331.29,4,2,16,786.80875,TRUE
TXN008400,28-07-2023,CUST1311,36-45,Hyderabad,South,STORE009,Bakery,Bagel,PureLife,20,1025.53,15,17434.01,Debit Card,FALSE,20510.6,3076.59,7,3,30,871.7005,TRUE
TXN008401,24-12-2023,CUST2782,18-25,Chennai,South,STORE003,Fruits & Vegetables,Potato,HomeChoice,16,1244.83,25,14937.96,UPI,TRUE,19917.28,4979.32,12,4,51,933.6225,TRUE
TXN008402,04-10-2023,CUST8890,46-55,Jaipur,North,STORE035,Snacks & Confectionery,Peanut Butter Cups,NatureBest,20,808.8,20,12940.8,Cash,TRUE,16176,3235.2,10,4,40,647.04,FALSE
TXN008403,05-10-2023,CUST4164,55+,Lucknow,North,STORE037,Frozen Foods,Frozen Corn,EcoFresh,2,197,10,354.6,UPI,FALSE,394,39.4,10,4,40,177.3,TRUE
TXN008404,21-04-2023,CUST1813,46-55,Pune,West,STORE011,Snacks & Confectionery,Trail Mix,Premium,16,1366.75,20,17494.4,UPI,TRUE,21868,4373.6,4,2,16,1093.4,TRUE
TXN008405,13-10-2023,CUST3914,55+,Kolkata,East,STORE007,Bakery,Donut,GreenLeaf,15,955.97,0,14339.55,Cash,FALSE,14339.55,1.82E-12,10,4,41,955.97,FALSE
TXN008406,19-10-2023,CUST3577,46-55,Jaipur,North,STORE019,Meat & Seafood,Prawns,EcoFresh,13,1135.32,25,11069.37,Credit Card,TRUE,14759.16,3689.79,10,4,42,851.49,TRUE
TXN008407,29-11-2023,CUST5040,55+,Delhi,North,STORE026,Bakery,Croissant,GreenLeaf,11,412.02,20,3625.78,Net Banking,TRUE,4532.22,906.44,11,4,48,329.6163636,FALSE
TXN008408,18-07-2023,CUST7440,26-35,Pune,West,STORE013,Bakery,Cookies,FreshMart,19,162.92,25,2321.61,Credit Card,TRUE,3095.48,773.87,7,3,29,122.19,TRUE
TXN008409,29-10-2023,CUST8086,46-55,Kolkata,East,STORE045,Beverages,Mineral Water,Local,20,845.48,10,15218.64,Debit Card,FALSE,16909.6,1690.96,10,4,43,760.932,TRUE
TXN008410,12-09-2023,CUST7095,46-55,Ahmedabad,West,STORE037,Cleaning Supplies,Toilet Cleaner,PureLife,4,1337.91,20,4281.31,Net Banking,TRUE,5351.64,1070.33,9,3,37,1070.3275,FALSE
TXN008411,01-11-2023,CUST9303,55+,Chennai,South,STORE039,Snacks & Confectionery,Nachos,FreshMart,18,382.45,0,6884.1,Net Banking,FALSE,6884.1,-9.09E-13,11,4,44,382.45,FALSE
TXN008412,31-01-2023,CUST4297,26-35,Kolkata,East,STORE043,Dairy & Eggs,Eggs,TopBrand,2,1000.12,10,1800.22,UPI,FALSE,2000.24,200.02,1,1,5,900.11,TRUE
TXN008413,13-06-2023,CUST2483,36-45,Chennai,South,STORE049,Bakery,Cookies,Local,2,803.61,15,1366.14,Debit Card,FALSE,1607.22,241.08,6,2,24,683.07,TRUE
TXN008414,16-06-2023,CUST7872,18-25,Delhi,North,STORE021,Personal Care,Toothpaste,HomeChoice,18,159.35,0,2868.3,UPI,FALSE,2868.3,-4.55E-13,6,2,24,159.35,TRUE
TXN008415,02-11-2023,CUST9143,46-55,Pune,West,STORE030,Personal Care,Conditioner,GreenLeaf,19,696.46,0,13232.74,Cash,FALSE,13232.74,1.82E-12,11,4,44,696.46,FALSE
TXN008416,30-10-2023,CUST7111,46-55,Mumbai,West,STORE003,Beverages,Coconut Water,TopBrand,5,404.52,25,1516.95,Cash,TRUE,2022.6,505.65,10,4,44,303.39,FALSE
TXN008417,13-03-2023,CUST1411,26-35,Pune,West,STORE017,Bakery,White Bread,NatureBest,11,104.06,25,858.49,Net Banking,TRUE,1144.66,286.17,3,1,11,78.04454545,FALSE
TXN008418,31-10-2023,CUST7371,26-35,Bangalore,South,STORE036,Fruits & Vegetables,Carrot,TopBrand,13,234.46,5,2895.58,UPI,FALSE,3047.98,152.4,10,4,44,222.7369231,TRUE
TXN008419,31-07-2023,CUST7508,36-45,Kolkata,East,STORE019,Grains & Pulses,Basmati Rice,Premium,7,572.69,15,3407.51,Cash,FALSE,4008.83,601.32,7,3,31,486.7871429,FALSE
TXN008420,30-09-2023,CUST3056,18-25,Mumbai,West,STORE007,Grains & Pulses,Basmati Rice,ValueBuy,4,723.49,25,2170.47,UPI,TRUE,2893.96,723.49,9,3,39,542.6175,TRUE
TXN008421,28-08-2023,CUST6850,26-35,Lucknow,North,STORE017,Beverages,Coffee Powder,ValueBuy,19,656.42,20,9977.58,Debit Card,TRUE,12471.98,2494.4,8,3,35,525.1357895,TRUE
TXN008422,01-07-2023,CUST9910,55+,Mumbai,West,STORE031,Fruits & Vegetables,Grapes,NatureBest,6,929.27,0,5575.62,Credit Card,FALSE,5575.62,0,7,3,26,929.27,TRUE
TXN008423,30-11-2023,CUST9457,55+,Jaipur,North,STORE002,Bakery,Croissant,FreshMart,16,536.79,0,8588.64,Debit Card,FALSE,8588.64,0,11,4,48,536.79,TRUE
TXN008424,28-11-2023,CUST5902,26-35,Chennai,South,STORE003,Frozen Foods,Waffles,TopBrand,3,1272.8,0,3818.4,Cash,FALSE,3818.4,-4.55E-13,11,4,48,1272.8,FALSE
TXN008425,08-04-2023,CUST1730,18-25,Jaipur,North,STORE036,Beverages,Cola,EcoFresh,7,853.26,25,4479.62,Debit Card,TRUE,5972.82,1493.2,4,2,14,639.9457143,TRUE
TXN008426,24-05-2023,CUST2585,36-45,Ahmedabad,West,STORE031,Personal Care,Hand Cream,PureLife,19,743.02,0,14117.38,Credit Card,FALSE,14117.38,0,5,2,21,743.02,TRUE
TXN008427,07-11-2023,CUST7899,46-55,Chennai,South,STORE041,Grains & Pulses,Corn Flour,Premium,7,230.18,15,1369.57,Credit Card,FALSE,1611.26,241.69,11,4,45,195.6528571,TRUE
TXN008428,08-05-2023,CUST4925,46-55,Ahmedabad,West,STORE003,Grains & Pulses,Red Lentils,ValueBuy,7,86.27,25,452.92,Credit Card,TRUE,603.89,150.97,5,2,19,64.70285714,TRUE
TXN008429,29-11-2023,CUST1058,18-25,Kolkata,East,STORE046,Beverages,Coconut Water,Local,14,728.99,10,9185.27,UPI,FALSE,10205.86,1020.59,11,4,48,656.0907143,TRUE
TXN008430,17-10-2023,CUST3553,46-55,Lucknow,North,STORE004,Beverages,Herbal Tea,Premium,8,667.37,25,4004.22,Debit Card,TRUE,5338.96,1334.74,10,4,42,500.5275,TRUE
TXN008431,29-01-2023,CUST5768,26-35,Mumbai,West,STORE020,Snacks & Confectionery,Trail Mix,PureLife,13,597.16,15,6598.62,Net Banking,FALSE,7763.08,1164.46,1,1,4,507.5861538,FALSE
TXN008432,25-08-2023,CUST2460,46-55,Pune,West,STORE010,Beverages,Energy Drink,GreenLeaf,4,953.4,25,2860.2,Cash,TRUE,3813.6,953.4,8,3,34,715.05,FALSE
TXN008433,19-04-2023,CUST3995,18-25,Jaipur,North,STORE009,Bakery,Baguette,ValueBuy,5,1358.2,0,6791,Credit Card,FALSE,6791,0,4,2,16,1358.2,TRUE
TXN008434,10-06-2023,CUST6188,36-45,Kolkata,East,STORE034,Snacks & Confectionery,Peanut Butter Cups,GreenLeaf,6,280.24,0,1681.44,Cash,FALSE,1681.44,0,6,2,23,280.24,FALSE
TXN008435,19-02-2023,CUST9005,55+,Delhi,North,STORE025,Snacks & Confectionery,Popcorn,Premium,19,330.14,0,6272.66,Debit Card,FALSE,6272.66,0,2,1,7,330.14,TRUE
TXN008436,16-05-2023,CUST2274,26-35,Kolkata,East,STORE019,Dairy & Eggs,Paneer,Premium,2,1106.27,15,1880.66,UPI,FALSE,2212.54,331.88,5,2,20,940.33,TRUE
TXN008437,02-05-2023,CUST2888,36-45,Hyderabad,South,STORE014,Frozen Foods,Chicken Nuggets,ValueBuy,2,172.7,20,276.32,UPI,TRUE,345.4,69.08,5,2,18,138.16,TRUE
TXN008438,08-01-2023,CUST5962,36-45,Chennai,South,STORE026,Fruits & Vegetables,Banana,GreenLeaf,7,773.99,0,5417.93,Debit Card,FALSE,5417.93,0,1,1,1,773.99,TRUE
TXN008439,27-01-2023,CUST3008,46-55,Delhi,North,STORE039,Cleaning Supplies,Sponge Pack,Local,3,1179.15,0,3537.45,Credit Card,FALSE,3537.45,4.55E-13,1,1,4,1179.15,TRUE
TXN008440,02-09-2023,CUST3419,55+,Ahmedabad,West,STORE031,Fruits & Vegetables,Grapes,TopBrand,2,533.3,25,799.95,Credit Card,TRUE,1066.6,266.65,9,3,35,399.975,TRUE
TXN008441,20-03-2023,CUST6002,46-55,Kolkata,East,STORE002,Meat & Seafood,Prawns,NatureBest,14,553.67,5,7363.81,Credit Card,FALSE,7751.38,387.57,3,1,12,525.9864286,TRUE
TXN008442,25-12-2023,CUST4784,26-35,Chennai,South,STORE033,Cleaning Supplies,Disinfectant Spray,Local,11,285.1,20,2508.88,Debit Card,TRUE,3136.1,627.22,12,4,52,228.08,TRUE
TXN008443,26-01-2023,CUST8760,26-35,Pune,West,STORE050,Personal Care,Toothpaste,ValueBuy,19,1275.31,25,18173.17,Net Banking,TRUE,24230.89,6057.72,1,1,4,956.4826316,FALSE
TXN008444,01-10-2023,CUST2371,46-55,Ahmedabad,West,STORE039,Fruits & Vegetables,Potato,ValueBuy,8,315.66,5,2399.02,Debit Card,FALSE,2525.28,126.26,10,4,39,299.8775,TRUE
TXN008445,26-06-2023,CUST6699,55+,Jaipur,North,STORE039,Fruits & Vegetables,Grapes,Local,8,1041.73,20,6667.07,Cash,TRUE,8333.84,1666.77,6,2,26,833.38375,FALSE
TXN008446,17-03-2023,CUST3277,55+,Chennai,South,STORE037,Meat & Seafood,Sausages,ValueBuy,13,1062.7,15,11742.84,Debit Card,FALSE,13815.1,2072.26,3,1,11,903.2953846,TRUE
TXN008447,01-02-2023,CUST2092,18-25,Lucknow,North,STORE011,Meat & Seafood,Prawns,TopBrand,13,846.16,20,8800.06,UPI,TRUE,11000.08,2200.02,2,1,5,676.9276923,TRUE
TXN008448,21-12-2023,CUST7939,55+,Delhi,North,STORE039,Grains & Pulses,Soya Chunks,ValueBuy,20,886.37,25,13295.55,Cash,TRUE,17727.4,4431.85,12,4,51,664.7775,FALSE
TXN008449,21-11-2023,CUST4220,26-35,Jaipur,North,STORE030,Beverages,Energy Drink,ValueBuy,19,806.99,20,12266.25,Debit Card,TRUE,15332.81,3066.56,11,4,47,645.5921053,TRUE
TXN008450,06-10-2023,CUST4175,36-45,Kolkata,East,STORE036,Beverages,Orange Juice,PureLife,12,544.29,0,6531.48,Cash,FALSE,6531.48,0,10,4,40,544.29,FALSE
TXN008451,15-06-2023,CUST5625,36-45,Delhi,North,STORE017,Meat & Seafood,Lamb Rack,ValueBuy,18,900.96,15,13784.69,Net Banking,FALSE,16217.28,2432.59,6,2,24,765.8161111,FALSE
TXN008452,26-07-2023,CUST9554,55+,Lucknow,North,STORE034,Bakery,Bagel,NatureBest,16,19.51,0,312.16,Credit Card,FALSE,312.16,0,7,3,30,19.51,TRUE
TXN008453,23-04-2023,CUST4373,55+,Jaipur,North,STORE041,Dairy & Eggs,Butter,HomeChoice,11,844.6,15,7897.01,Net Banking,FALSE,9290.6,1393.59,4,2,16,717.91,FALSE
TXN008454,10-01-2023,CUST6652,26-35,Jaipur,North,STORE021,Snacks & Confectionery,Peanut Butter Cups,EcoFresh,13,1250.86,15,13822,Credit Card,FALSE,16261.18,2439.18,1,1,2,1063.230769,TRUE
TXN008455,02-05-2023,CUST9960,18-25,Hyderabad,South,STORE002,Fruits & Vegetables,Potato,ValueBuy,2,1362.62,0,2725.24,Debit Card,FALSE,2725.24,0,5,2,18,1362.62,TRUE
TXN008456,28-01-2023,CUST4660,18-25,Pune,West,STORE009,Dairy & Eggs,Cheddar Cheese,Premium,2,23.49,0,46.98,Cash,FALSE,46.98,0,1,1,4,23.49,FALSE
TXN008457,01-12-2023,CUST5608,46-55,Lucknow,North,STORE017,Personal Care,Toothpaste,EcoFresh,20,1031.26,10,18562.68,Credit Card,FALSE,20625.2,2062.52,12,4,48,928.134,TRUE
TXN008458,17-07-2023,CUST4971,55+,Lucknow,North,STORE025,Bakery,Cookies,GreenLeaf,13,433.92,25,4230.72,Cash,TRUE,5640.96,1410.24,7,3,29,325.44,FALSE
TXN008459,10-06-2023,CUST5965,46-55,Bangalore,South,STORE001,Cleaning Supplies,Trash Bags,EcoFresh,9,509.45,15,3897.29,Cash,FALSE,4585.05,687.76,6,2,23,433.0322222,FALSE
TXN008460,27-02-2023,CUST3761,55+,Hyderabad,South,STORE034,Personal Care,Hand Cream,Local,12,473.1,25,4257.9,Net Banking,TRUE,5677.2,1419.3,2,1,9,354.825,FALSE
TXN008461,15-03-2023,CUST2336,36-45,Hyderabad,South,STORE033,Personal Care,Razor,Premium,4,130.21,20,416.67,UPI,TRUE,520.84,104.17,3,1,11,104.1675,TRUE
TXN008462,08-05-2023,CUST2790,36-45,Chennai,South,STORE009,Meat & Seafood,Salmon Fillet,GreenLeaf,11,1011.94,5,10574.77,Debit Card,FALSE,11131.34,556.57,5,2,19,961.3427273,TRUE
TXN008463,05-04-2023,CUST9149,36-45,Bangalore,South,STORE039,Bakery,Cake Slice,Local,6,230.48,0,1382.88,Credit Card,FALSE,1382.88,-2.27E-13,4,2,14,230.48,TRUE
TXN008464,17-02-2023,CUST3140,55+,Lucknow,North,STORE018,Grains & Pulses,Wheat Flour,FreshMart,2,1422.65,0,2845.3,Cash,FALSE,2845.3,0,2,1,7,1422.65,FALSE
TXN008465,21-07-2023,CUST9170,46-55,Bangalore,South,STORE041,Personal Care,Toothpaste,Local,9,1481.49,10,12000.07,Debit Card,FALSE,13333.41,1333.34,7,3,29,1333.341111,TRUE
TXN008466,30-09-2023,CUST3565,46-55,Jaipur,North,STORE033,Bakery,Cookies,NatureBest,19,1411.77,0,26823.63,Debit Card,FALSE,26823.63,0,9,3,39,1411.77,TRUE
TXN008467,30-10-2023,CUST7824,55+,Bangalore,South,STORE033,Beverages,Green Tea,Premium,18,277.85,0,5001.3,Cash,FALSE,5001.3,0,10,4,44,277.85,FALSE
TXN008468,05-09-2023,CUST1059,18-25,Mumbai,West,STORE008,Beverages,Herbal Tea,TopBrand,20,827.23,0,16544.6,Net Banking,FALSE,16544.6,0,9,3,36,827.23,FALSE
TXN008469,02-06-2023,CUST5441,26-35,Ahmedabad,West,STORE041,Dairy & Eggs,Mozzarella,PureLife,15,22.86,25,257.18,UPI,TRUE,342.9,85.72,6,2,22,17.14533333,TRUE
TXN008470,12-10-2023,CUST2888,36-45,Mumbai,West,STORE024,Cleaning Supplies,Laundry Detergent,TopBrand,15,1015.84,5,14475.72,Cash,FALSE,15237.6,761.88,10,4,41,965.048,FALSE
TXN008471,18-05-2023,CUST7906,36-45,Chennai,South,STORE049,Snacks & Confectionery,Nachos,HomeChoice,6,34.4,10,185.76,Net Banking,FALSE,206.4,20.64,5,2,20,30.96,FALSE
TXN008472,14-12-2023,CUST4054,36-45,Kolkata,East,STORE009,Snacks & Confectionery,Dark Chocolate,FreshMart,5,1060.56,0,5302.8,Net Banking,FALSE,5302.8,-9.09E-13,12,4,50,1060.56,FALSE
TXN008473,30-04-2023,CUST3885,55+,Delhi,North,STORE037,Fruits & Vegetables,Spinach,NatureBest,12,802.8,10,8670.24,Credit Card,FALSE,9633.6,963.36,4,2,17,722.52,TRUE
TXN008474,21-05-2023,CUST5104,18-25,Hyderabad,South,STORE018,Personal Care,Hand Cream,EcoFresh,16,746.28,0,11940.48,Credit Card,FALSE,11940.48,0,5,2,20,746.28,TRUE
TXN008475,14-06-2023,CUST4589,18-25,Ahmedabad,West,STORE021,Meat & Seafood,Mutton Chops,FreshMart,17,835.3,10,12780.09,UPI,FALSE,14200.1,1420.01,6,2,24,751.77,TRUE
TXN008476,19-03-2023,CUST6709,46-55,Jaipur,North,STORE011,Grains & Pulses,Corn Flour,PureLife,16,567.76,15,7721.54,Net Banking,FALSE,9084.16,1362.62,3,1,11,482.59625,FALSE
TXN008477,11-01-2023,CUST1707,46-55,Lucknow,North,STORE037,Bakery,Cake Slice,EcoFresh,17,709.72,10,10858.72,Debit Card,FALSE,12065.24,1206.52,1,1,2,638.7482353,TRUE
TXN008478,31-05-2023,CUST5520,26-35,Hyderabad,South,STORE047,Frozen Foods,Frozen Berries,GreenLeaf,4,1242.7,20,3976.64,UPI,TRUE,4970.8,994.16,5,2,22,994.16,TRUE
TXN008479,03-02-2023,CUST1721,36-45,Chennai,South,STORE050,Fruits & Vegetables,Banana,NatureBest,3,513.18,15,1308.61,UPI,FALSE,1539.54,230.93,2,1,5,436.2033333,TRUE
TXN008480,29-11-2023,CUST3501,26-35,Ahmedabad,West,STORE024,Personal Care,Deodorant,Premium,17,1257.77,0,21382.09,UPI,FALSE,21382.09,0,11,4,48,1257.77,TRUE
TXN008481,12-02-2023,CUST8066,26-35,Delhi,North,STORE050,Frozen Foods,Frozen Fries,HomeChoice,13,922.75,0,11995.75,Credit Card,FALSE,11995.75,0,2,1,6,922.75,TRUE
TXN008482,19-04-2023,CUST1603,46-55,Kolkata,East,STORE004,Frozen Foods,Frozen Peas,NatureBest,7,663.6,20,3716.16,Credit Card,TRUE,4645.2,929.04,4,2,16,530.88,TRUE
TXN008483,27-09-2023,CUST1831,26-35,Jaipur,North,STORE016,Dairy & Eggs,Cream,HomeChoice,18,1433.74,25,19355.49,Credit Card,TRUE,25807.32,6451.83,9,3,39,1075.305,TRUE
TXN008484,11-05-2023,CUST2274,46-55,Chennai,South,STORE003,Dairy & Eggs,Cream,TopBrand,19,1396.04,20,21219.81,Net Banking,TRUE,26524.76,5304.95,5,2,19,1116.832105,FALSE
TXN008485,03-08-2023,CUST1671,18-25,Hyderabad,South,STORE003,Fruits & Vegetables,Onion,Local,16,1190.98,10,17150.11,Net Banking,FALSE,19055.68,1905.57,8,3,31,1071.881875,FALSE
TXN008486,14-02-2023,CUST2300,26-35,Ahmedabad,West,STORE037,Snacks & Confectionery,Pretzels,ValueBuy,6,408.06,0,2448.36,Credit Card,FALSE,2448.36,0,2,1,7,408.06,TRUE
TXN008487,23-10-2023,CUST7315,55+,Mumbai,West,STORE006,Fruits & Vegetables,Onion,PureLife,2,560.71,0,1121.42,UPI,FALSE,1121.42,0,10,4,43,560.71,TRUE
TXN008488,15-05-2023,CUST4884,26-35,Hyderabad,South,STORE026,Grains & Pulses,Wheat Flour,GreenLeaf,15,1380.02,20,16560.24,Cash,TRUE,20700.3,4140.06,5,2,20,1104.016,FALSE
TXN008489,21-11-2023,CUST3434,36-45,Chennai,South,STORE046,Beverages,Green Tea,PureLife,8,1348.14,0,10785.12,Credit Card,FALSE,10785.12,0,11,4,47,1348.14,TRUE
TXN008490,18-02-2023,CUST1684,26-35,Mumbai,West,STORE020,Grains & Pulses,Semolina,FreshMart,12,368.09,10,3975.37,Net Banking,FALSE,4417.08,441.71,2,1,7,331.2808333,FALSE
TXN008491,30-07-2023,CUST7042,36-45,Delhi,North,STORE048,Personal Care,Deodorant,GreenLeaf,13,48.8,20,507.52,Cash,TRUE,634.4,126.88,7,3,30,39.04,FALSE
TXN008492,14-08-2023,CUST8857,36-45,Hyderabad,South,STORE004,Dairy & Eggs,Yogurt,NatureBest,20,620.96,5,11798.24,Net Banking,FALSE,12419.2,620.96,8,3,33,589.912,FALSE
TXN008493,19-01-2023,CUST6101,26-35,Delhi,North,STORE015,Beverages,Green Tea,FreshMart,17,543.62,0,9241.54,Cash,FALSE,9241.54,0,1,1,3,543.62,FALSE
TXN008494,18-05-2023,CUST8202,55+,Bangalore,South,STORE009,Frozen Foods,Frozen Peas,ValueBuy,2,1414.73,0,2829.46,UPI,FALSE,2829.46,0,5,2,20,1414.73,TRUE
TXN008495,21-11-2023,CUST5642,46-55,Kolkata,East,STORE044,Meat & Seafood,Tuna Can,TopBrand,15,1057.12,5,15063.96,Credit Card,FALSE,15856.8,792.84,11,4,47,1004.264,TRUE
TXN008496,23-06-2023,CUST2479,55+,Chennai,South,STORE039,Frozen Foods,Waffles,NatureBest,20,901.93,5,17136.67,UPI,FALSE,18038.6,901.93,6,2,25,856.8335,TRUE
TXN008497,26-03-2023,CUST7045,55+,Ahmedabad,West,STORE014,Personal Care,Body Lotion,ValueBuy,14,614.25,20,6879.6,UPI,TRUE,8599.5,1719.9,3,1,12,491.4,TRUE
TXN008498,02-03-2023,CUST6730,26-35,Kolkata,East,STORE040,Bakery,Baguette,EcoFresh,15,1224.39,10,16529.26,UPI,FALSE,18365.85,1836.59,3,1,9,1101.950667,TRUE
TXN008499,03-01-2023,CUST2250,55+,Pune,West,STORE024,Fruits & Vegetables,Potato,NatureBest,2,1178.94,10,2122.09,Debit Card,FALSE,2357.88,235.79,1,1,1,1061.045,TRUE
TXN008500,06-10-2023,CUST5859,36-45,Jaipur,North,STORE025,Grains & Pulses,Quinoa,NatureBest,15,299.85,20,3598.2,Net Banking,TRUE,4497.75,899.55,10,4,40,239.88,FALSE
TXN008501,31-12-2023,CUST2514,46-55,Bangalore,South,STORE031,Grains & Pulses,Wheat Flour,TopBrand,10,932.54,5,8859.13,Debit Card,FALSE,9325.4,466.27,12,4,52,885.913,TRUE
TXN008502,13-11-2023,CUST6958,46-55,Mumbai,West,STORE013,Fruits & Vegetables,Onion,ValueBuy,1,921.94,0,921.94,Net Banking,FALSE,921.94,0,11,4,46,921.94,FALSE
TXN008503,19-02-2023,CUST7724,26-35,Pune,West,STORE012,Personal Care,Body Lotion,GreenLeaf,16,799.77,0,12796.32,Cash,FALSE,12796.32,0,2,1,7,799.77,FALSE
TXN008504,19-06-2023,CUST4960,36-45,Mumbai,West,STORE001,Beverages,Green Tea,PureLife,4,1492.42,0,5969.68,Debit Card,FALSE,5969.68,0,6,2,25,1492.42,TRUE
TXN008505,07-02-2023,CUST3021,26-35,Hyderabad,South,STORE021,Beverages,Cola,Local,15,1330.35,0,19955.25,UPI,FALSE,19955.25,0,2,1,6,1330.35,TRUE
TXN008506,19-04-2023,CUST4131,36-45,Lucknow,North,STORE016,Frozen Foods,Waffles,FreshMart,12,622.11,0,7465.32,Cash,FALSE,7465.32,0,4,2,16,622.11,FALSE
TXN008507,30-10-2023,CUST8981,36-45,Pune,West,STORE031,Grains & Pulses,Chickpeas,ValueBuy,7,329.05,15,1957.85,Net Banking,FALSE,2303.35,345.5,10,4,44,279.6928571,FALSE
TXN008508,03-08-2023,CUST6903,18-25,Ahmedabad,West,STORE050,Grains & Pulses,Black Beans,PureLife,13,161.64,25,1575.99,Net Banking,TRUE,2101.32,525.33,8,3,31,121.23,FALSE
TXN008509,06-11-2023,CUST1577,18-25,Mumbai,West,STORE018,Bakery,Baguette,NatureBest,1,99.92,20,79.94,Net Banking,TRUE,99.92,19.98,11,4,45,79.94,FALSE
TXN008510,29-07-2023,CUST7320,46-55,Pune,West,STORE006,Dairy & Eggs,Yogurt,FreshMart,14,1306.99,0,18297.86,Credit Card,FALSE,18297.86,0,7,3,30,1306.99,TRUE
TXN008511,11-12-2023,CUST9272,55+,Mumbai,West,STORE049,Fruits & Vegetables,Banana,Local,15,416.69,0,6250.35,Credit Card,FALSE,6250.35,0,12,4,50,416.69,TRUE
TXN008512,10-02-2023,CUST1508,46-55,Ahmedabad,West,STORE004,Beverages,Lemonade,FreshMart,8,114.98,0,919.84,Credit Card,FALSE,919.84,0,2,1,6,114.98,TRUE
TXN008513,23-01-2023,CUST7372,18-25,Kolkata,East,STORE012,Fruits & Vegetables,Potato,PureLife,19,715.52,25,10196.16,Debit Card,TRUE,13594.88,3398.72,1,1,4,536.64,TRUE
TXN008514,24-04-2023,CUST3087,26-35,Mumbai,West,STORE042,Snacks & Confectionery,Gummy Bears,HomeChoice,19,556.72,0,10577.68,UPI,FALSE,10577.68,0,4,2,17,556.72,TRUE
TXN008515,04-03-2023,CUST8838,18-25,Hyderabad,South,STORE041,Frozen Foods,Veggie Burger,TopBrand,20,1339.93,0,26798.6,UPI,FALSE,26798.6,3.64E-12,3,1,9,1339.93,TRUE
TXN008516,07-10-2023,CUST5498,46-55,Lucknow,North,STORE008,Grains & Pulses,Oats,PureLife,2,428.68,25,643.02,Credit Card,TRUE,857.36,214.34,10,4,40,321.51,TRUE
TXN008517,31-12-2023,CUST3029,36-45,Delhi,North,STORE033,Snacks & Confectionery,Chocolate Bar,HomeChoice,1,79.59,15,67.65,Net Banking,FALSE,79.59,11.94,12,4,52,67.65,FALSE
TXN008518,08-10-2023,CUST7366,55+,Pune,West,STORE031,Beverages,Coffee Powder,PureLife,11,656.67,15,6139.86,Debit Card,FALSE,7223.37,1083.51,10,4,40,558.1690909,TRUE
TXN008519,09-02-2023,CUST8526,36-45,Delhi,North,STORE022,Meat & Seafood,Chicken Breast,EcoFresh,15,773.66,0,11604.9,Cash,FALSE,11604.9,0,2,1,6,773.66,FALSE
TXN008520,20-01-2023,CUST5393,55+,Mumbai,West,STORE013,Cleaning Supplies,Sponge Pack,PureLife,6,44.18,10,238.57,Debit Card,FALSE,265.08,26.51,1,1,3,39.76166667,TRUE
TXN008521,06-06-2023,CUST2104,26-35,Jaipur,North,STORE050,Personal Care,Sunscreen,HomeChoice,5,1333.57,15,5667.67,Cash,FALSE,6667.85,1000.18,6,2,23,1133.534,FALSE
TXN008522,15-10-2023,CUST5666,26-35,Hyderabad,South,STORE039,Beverages,Energy Drink,GreenLeaf,16,718.44,0,11495.04,Net Banking,FALSE,11495.04,0,10,4,41,718.44,FALSE
TXN008523,02-01-2023,CUST6574,36-45,Jaipur,North,STORE032,Snacks & Confectionery,Peanut Butter Cups,EcoFresh,9,669.13,15,5118.84,UPI,FALSE,6022.17,903.33,1,1,1,568.76,TRUE
TXN008524,03-09-2023,CUST9525,26-35,Kolkata,East,STORE013,Beverages,Cola,EcoFresh,7,132.02,20,739.31,Credit Card,TRUE,924.14,184.83,9,3,35,105.6157143,TRUE
TXN008525,05-12-2023,CUST5851,18-25,Chennai,South,STORE021,Personal Care,Hand Cream,NatureBest,5,953.93,25,3577.24,UPI,TRUE,4769.65,1192.41,12,4,49,715.448,TRUE
TXN008526,22-03-2023,CUST3397,55+,Kolkata,East,STORE013,Dairy & Eggs,Ghee,EcoFresh,16,1470.69,5,22354.49,Cash,FALSE,23531.04,1176.55,3,1,12,1397.155625,FALSE
TXN008527,09-03-2023,CUST9950,46-55,Mumbai,West,STORE043,Meat & Seafood,Crab Meat,GreenLeaf,10,281.46,0,2814.6,Debit Card,FALSE,2814.6,0,3,1,10,281.46,TRUE
TXN008528,19-07-2023,CUST3539,55+,Pune,West,STORE023,Fruits & Vegetables,Onion,HomeChoice,6,730.48,15,3725.45,Credit Card,FALSE,4382.88,657.43,7,3,29,620.9083333,TRUE
