Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method
TXN007710,07-10-2023,CUST4946,26-35,Pune,West,STORE013,Personal Care,Razor,NatureBest,17,810.99,10,12408.15,UPI
TXN007711,27-02-2023,CUST7140,26-35,Chennai,South,STORE001,Beverages,Coconut Water,GreenLeaf,17,711.23,10,10881.82,Cash
TXN007712,14-07-2023,CUST2396,46-55,Kolkata,East,STORE020,Beverages,Lemonade,ValueBuy,10,1020,0,10200,Credit Card
TXN007713,27-02-2023,CUST9418,26-35,Pune,West,STORE019,Cleaning Supplies,Glass Cleaner,PureLife,14,940.64,25,9876.72,Net Banking
TXN007714,21-03-2023,CUST6809,36-45,Kolkata,East,STORE016,Grains & Pulses,Soya Chunks,EcoFresh,13,1316.34,25,12834.32,Debit Card
TXN007715,08-04-2023,CUST4302,55+,Pune,West,STORE038,Snacks & Confectionery,Gummy Bears,HomeChoice,1,1275.24,0,1275.24,Debit Card
TXN007716,02-08-2023,CUST9887,26-35,Lucknow,North,STORE007,Dairy & Eggs,Cream,HomeChoice,4,1301.8,0,5207.2,Net Banking
TXN007717,09-04-2023,CUST6381,55+,Kolkata,East,STORE003,Bakery,Bagel,ValueBuy,2,365.69,0,731.38,Cash
TXN007718,06-07-2023,CUST7301,26-35,Mumbai,West,STORE008,Frozen Foods,Waffles,ValueBuy,12,140.15,0,1681.8,Cash
TXN007719,10-11-2023,CUST2301,18-25,Ahmedabad,West,STORE008,Fruits & Vegetables,Potato,NatureBest,17,110.79,0,1883.43,Net Banking
TXN007720,08-07-2023,CUST9215,26-35,Lucknow,North,STORE032,Bakery,Donut,GreenLeaf,18,1078.53,0,19413.54,Debit Card
TXN007721,11-12-2023,CUST1949,55+,Lucknow,North,STORE023,Snacks & Confectionery,Dark Chocolate,Premium,17,582.84,0,9908.28,Credit Card
TXN007722,09-08-2023,CUST4879,18-25,Kolkata,East,STORE031,Beverages,Mango Juice,GreenLeaf,1,1371.61,0,1371.61,Credit Card
TXN007723,07-02-2023,CUST3167,26-35,Lucknow,North,STORE047,Snacks & Confectionery,Dark Chocolate,TopBrand,18,492.14,15,7529.74,Credit Card
TXN007724,09-10-2023,CUST3380,36-45,Lucknow,North,STORE006,Personal Care,Sunscreen,FreshMart,17,471.87,0,8021.79,Debit Card
TXN007725,14-02-2023,CUST6676,46-55,Ahmedabad,West,STORE015,Bakery,White Bread,GreenLeaf,3,1250.11,0,3750.33,Net Banking
TXN007726,15-07-2023,CUST5552,36-45,Hyderabad,South,STORE040,Dairy & Eggs,Buttermilk,GreenLeaf,16,528.56,25,6342.72,Credit Card
TXN007727,08-06-2023,CUST3661,26-35,Bangalore,South,STORE010,Bakery,Pita Bread,Premium,7,59.11,25,310.33,Net Banking
TXN007728,03-08-2023,CUST5889,36-45,Hyderabad,South,STORE003,Meat & Seafood,Salmon Fillet,EcoFresh,10,865.34,0,8653.4,Credit Card
TXN007729,10-07-2023,CUST3841,55+,Mumbai,West,STORE011,Personal Care,Toothpaste,HomeChoice,7,654.03,0,4578.21,Debit Card
TXN007730,04-11-2023,CUST8226,18-25,Bangalore,South,STORE027,Grains & Pulses,Quinoa,Local,17,251.23,20,3416.73,Net Banking
TXN007731,05-05-2023,CUST4545,18-25,Kolkata,East,STORE033,Dairy & Eggs,Ghee,NatureBest,12,1008.54,0,12102.48,Debit Card
TXN007732,20-06-2023,CUST2841,18-25,Bangalore,South,STORE017,Dairy & Eggs,Butter,PureLife,1,67.11,0,67.11,Credit Card
TXN007733,22-06-2023,CUST7342,18-25,Chennai,South,STORE013,Beverages,Green Tea,TopBrand,19,997.99,0,18961.81,Debit Card
TXN007734,18-09-2023,CUST8537,36-45,Bangalore,South,STORE028,Frozen Foods,Frozen Fries,TopBrand,19,34.16,5,616.59,UPI
TXN007735,28-11-2023,CUST1081,36-45,Mumbai,West,STORE048,Dairy & Eggs,Mozzarella,FreshMart,3,1174.24,10,3170.45,Cash
TXN007736,30-06-2023,CUST1486,26-35,Delhi,North,STORE033,Bakery,Donut,Premium,10,1031.28,25,7734.6,UPI
TXN007737,05-06-2023,CUST9789,36-45,Jaipur,North,STORE027,Meat & Seafood,Prawns,HomeChoice,3,672.22,15,1714.16,UPI
TXN007738,28-03-2023,CUST2183,55+,Ahmedabad,West,STORE048,Snacks & Confectionery,Peanut Butter Cups,EcoFresh,15,1002.43,5,14284.63,UPI
TXN007739,17-12-2023,CUST9626,26-35,Ahmedabad,West,STORE029,Meat & Seafood,Prawns,HomeChoice,5,575.86,20,2303.44,Cash
TXN007740,02-07-2023,CUST2048,36-45,Kolkata,East,STORE005,Fruits & Vegetables,Spinach,ValueBuy,3,1207.52,15,3079.18,Net Banking
TXN007741,28-01-2023,CUST4071,18-25,Bangalore,South,STORE020,Bakery,Donut,HomeChoice,8,1039.55,15,7068.94,Cash
TXN007742,23-04-2023,CUST8251,26-35,Mumbai,West,STORE010,Personal Care,Toothpaste,PureLife,20,895.61,0,17912.2,Credit Card
TXN007743,15-11-2023,CUST1933,46-55,Bangalore,South,STORE008,Cleaning Supplies,Laundry Detergent,HomeChoice,10,392.85,0,3928.5,Credit Card
TXN007744,02-01-2023,CUST8688,26-35,Delhi,North,STORE015,Meat & Seafood,Chicken Breast,HomeChoice,11,328.95,0,3618.45,Debit Card
TXN007745,21-02-2023,CUST4241,46-55,Chennai,South,STORE019,Cleaning Supplies,Toilet Cleaner,Premium,9,424.4,15,3246.66,Net Banking
TXN007746,24-01-2023,CUST6858,46-55,Kolkata,East,STORE048,Personal Care,Shampoo,HomeChoice,11,389.89,0,4288.79,Debit Card
TXN007747,20-10-2023,CUST9503,26-35,Chennai,South,STORE013,Bakery,Pita Bread,GreenLeaf,10,927.62,0,9276.2,Credit Card
TXN007748,21-04-2023,CUST4988,26-35,Bangalore,South,STORE004,Dairy & Eggs,Eggs,NatureBest,6,781.81,0,4690.86,Net Banking
TXN007749,29-06-2023,CUST7333,18-25,Pune,West,STORE038,Frozen Foods,Ice Cream,Premium,6,599.62,10,3237.95,Cash
TXN007750,25-04-2023,CUST5958,46-55,Ahmedabad,West,STORE041,Personal Care,Hand Cream,FreshMart,5,980.27,0,4901.35,Debit Card
TXN007751,05-01-2023,CUST1867,26-35,Delhi,North,STORE033,Fruits & Vegetables,Tomato,HomeChoice,16,400.1,5,6081.52,Net Banking
TXN007752,27-06-2023,CUST8576,26-35,Bangalore,South,STORE030,Snacks & Confectionery,Gummy Bears,FreshMart,13,979.61,0,12734.93,Credit Card
TXN007753,02-01-2023,CUST4344,26-35,Kolkata,East,STORE013,Cleaning Supplies,Disinfectant Spray,EcoFresh,15,667.86,20,8014.32,Cash
TXN007754,16-07-2023,CUST8180,18-25,Kolkata,East,STORE009,Frozen Foods,Fish Fingers,GreenLeaf,19,850.88,0,16166.72,Cash
TXN007755,06-05-2023,CUST6414,26-35,Hyderabad,South,STORE007,Personal Care,Deodorant,EcoFresh,17,157.48,15,2275.59,Credit Card
TXN007756,23-02-2023,CUST2798,55+,Pune,West,STORE034,Bakery,Pita Bread,EcoFresh,12,206.66,0,2479.92,Debit Card
TXN007757,13-02-2023,CUST9511,18-25,Mumbai,West,STORE011,Beverages,Lemonade,Local,7,1466.99,10,9242.04,Cash
TXN007758,16-06-2023,CUST4504,46-55,Pune,West,STORE047,Frozen Foods,Chicken Nuggets,NatureBest,2,1494.31,0,2988.62,Credit Card
TXN007759,13-09-2023,CUST8703,46-55,Jaipur,North,STORE005,Cleaning Supplies,Floor Cleaner,NatureBest,9,775.86,20,5586.19,Cash
TXN007760,06-01-2023,CUST8422,46-55,Lucknow,North,STORE012,Grains & Pulses,Basmati Rice,TopBrand,8,1427.4,0,11419.2,UPI
TXN007761,11-10-2023,CUST6269,55+,Pune,West,STORE043,Meat & Seafood,Salmon Fillet,NatureBest,20,562.38,0,11247.6,UPI
TXN007762,14-11-2023,CUST2504,18-25,Kolkata,East,STORE001,Grains & Pulses,Wheat Flour,GreenLeaf,18,985.73,0,17743.14,UPI
TXN007763,02-09-2023,CUST4763,26-35,Kolkata,East,STORE032,Frozen Foods,Waffles,ValueBuy,18,70.51,0,1269.18,Net Banking
TXN007764,24-09-2023,CUST4111,46-55,Lucknow,North,STORE021,Grains & Pulses,Black Beans,ValueBuy,7,114.97,15,684.07,Debit Card
TXN007765,25-12-2023,CUST4737,26-35,Jaipur,North,STORE024,Cleaning Supplies,Sponge Pack,ValueBuy,13,786.39,25,7667.3,Debit Card
TXN007766,08-04-2023,CUST5126,18-25,Bangalore,South,STORE049,Beverages,Coffee Powder,PureLife,18,1202.79,0,21650.22,Credit Card
TXN007767,10-02-2023,CUST7903,55+,Lucknow,North,STORE046,Grains & Pulses,Chickpeas,EcoFresh,20,1008.09,0,20161.8,Credit Card
TXN007768,25-05-2023,CUST9201,55+,Bangalore,South,STORE029,Dairy & Eggs,Butter,HomeChoice,16,552.6,20,7073.28,Cash
TXN007769,15-10-2023,CUST5611,26-35,Lucknow,North,STORE033,Frozen Foods,Waffles,NatureBest,15,992.87,5,14148.4,Net Banking
TXN007770,01-02-2023,CUST2219,18-25,Lucknow,North,STORE015,Bakery,Cookies,Premium,12,1012.41,0,12148.92,Cash
TXN007771,20-11-2023,CUST5749,46-55,Mumbai,West,STORE048,Dairy & Eggs,Cheddar Cheese,GreenLeaf,19,211.08,10,3609.47,Credit Card
TXN007772,28-10-2023,CUST3519,46-55,Lucknow,North,STORE048,Fruits & Vegetables,Tomato,PureLife,15,349.42,15,4455.1,Cash
TXN007773,19-03-2023,CUST9639,26-35,Lucknow,North,STORE039,Meat & Seafood,Prawns,FreshMart,6,1167.75,5,6656.18,UPI
TXN007774,17-06-2023,CUST7308,26-35,Hyderabad,South,STORE037,Cleaning Supplies,Toilet Cleaner,GreenLeaf,2,1127.53,0,2255.06,Debit Card
TXN007775,19-10-2023,CUST3273,18-25,Hyderabad,South,STORE045,Dairy & Eggs,Yogurt,NatureBest,8,916.47,10,6598.58,Credit Card
TXN007776,26-12-2023,CUST2550,55+,Bangalore,South,STORE043,Meat & Seafood,Chicken Breast,HomeChoice,10,232.76,15,1978.46,Debit Card
TXN007777,26-12-2023,CUST9997,36-45,Kolkata,East,STORE027,Meat & Seafood,Mutton Chops,PureLife,13,515.49,10,6031.23,Debit Card
TXN007778,10-04-2023,CUST7533,36-45,Lucknow,North,STORE018,Snacks & Confectionery,Nachos,TopBrand,19,1073.62,5,19378.84,Credit Card
TXN007779,30-10-2023,CUST8860,36-45,Ahmedabad,West,STORE027,Dairy & Eggs,Eggs,PureLife,10,376.17,25,2821.28,Credit Card
TXN007780,29-01-2023,CUST5551,26-35,Bangalore,South,STORE012,Bakery,Donut,FreshMart,7,239.74,20,1342.54,UPI
TXN007781,05-01-2023,CUST5434,26-35,Delhi,North,STORE031,Dairy & Eggs,Butter,Local,4,1442.64,25,4327.92,UPI
TXN007782,09-03-2023,CUST5103,18-25,Jaipur,North,STORE042,Snacks & Confectionery,Potato Chips,ValueBuy,10,308.27,25,2312.03,Debit Card
TXN007783,30-07-2023,CUST9912,18-25,Lucknow,North,STORE031,Grains & Pulses,Basmati Rice,NatureBest,15,829.61,25,9333.11,UPI
TXN007784,28-08-2023,CUST6170,18-25,Hyderabad,South,STORE043,Beverages,Green Tea,ValueBuy,16,386.5,5,5874.8,UPI
TXN007785,25-12-2023,CUST2453,46-55,Chennai,South,STORE022,Personal Care,Hand Cream,Premium,5,554.91,0,2774.55,Net Banking
TXN007786,02-09-2023,CUST5257,46-55,Ahmedabad,West,STORE030,Personal Care,Hand Cream,TopBrand,3,110.13,20,264.31,Credit Card
TXN007787,09-08-2023,CUST7221,55+,Delhi,North,STORE040,Dairy & Eggs,Cream,Local,15,923.9,0,13858.5,Debit Card
TXN007788,10-10-2023,CUST3440,46-55,Kolkata,East,STORE010,Snacks & Confectionery,Chocolate Bar,PureLife,10,98.88,0,988.8,UPI
TXN007789,25-03-2023,CUST6024,46-55,Pune,West,STORE007,Snacks & Confectionery,Trail Mix,PureLife,14,1204.1,0,16857.4,Debit Card
TXN007790,25-06-2023,CUST6211,55+,Kolkata,East,STORE024,Snacks & Confectionery,Granola Bar,Premium,3,1295.34,25,2914.52,Credit Card
TXN007791,09-01-2023,CUST6915,46-55,Delhi,North,STORE020,Grains & Pulses,Soya Chunks,EcoFresh,3,1455.32,25,3274.47,Credit Card
TXN007792,17-09-2023,CUST6368,36-45,Pune,West,STORE018,Grains & Pulses,Semolina,PureLife,15,284.59,0,4268.85,Credit Card
TXN007793,05-09-2023,CUST1201,55+,Chennai,South,STORE033,Frozen Foods,Frozen Corn,ValueBuy,19,346.78,10,5929.94,UPI
TXN007794,25-10-2023,CUST2609,46-55,Bangalore,South,STORE038,Cleaning Supplies,Disinfectant Spray,ValueBuy,17,1138.93,10,17425.63,Cash
TXN007795,13-10-2023,CUST1482,46-55,Pune,West,STORE049,Snacks & Confectionery,Peanut Butter Cups,GreenLeaf,5,1338.84,10,6024.78,Credit Card
TXN007796,13-05-2023,CUST8672,46-55,Jaipur,North,STORE036,Snacks & Confectionery,Chocolate Bar,Premium,14,220.39,20,2468.37,Cash
TXN007797,23-08-2023,CUST8484,26-35,Pune,West,STORE004,Grains & Pulses,Chickpeas,FreshMart,15,579.42,0,8691.3,Credit Card
TXN007798,26-01-2023,CUST1359,18-25,Lucknow,North,STORE050,Meat & Seafood,Salmon Fillet,PureLife,8,910.19,0,7281.52,Debit Card
TXN007799,07-06-2023,CUST1001,18-25,Pune,West,STORE040,Fruits & Vegetables,Banana,FreshMart,5,430.63,10,1937.84,Credit Card
TXN007800,18-03-2023,CUST5972,26-35,Delhi,North,STORE004,Personal Care,Toothpaste,TopBrand,10,692.97,10,6236.73,UPI
TXN007801,15-10-2023,CUST3335,26-35,Hyderabad,South,STORE004,Grains & Pulses,Quinoa,FreshMart,11,972.07,0,10692.77,UPI
TXN007802,21-07-2023,CUST4285,55+,Lucknow,North,STORE022,Personal Care,Razor,TopBrand,6,1025.71,10,5538.83,Debit Card
TXN007803,18-08-2023,CUST7078,55+,Delhi,North,STORE030,Frozen Foods,Frozen Corn,FreshMart,5,592.77,0,2963.85,Cash
TXN007804,23-08-2023,CUST5899,55+,Hyderabad,South,STORE050,Dairy & Eggs,Mozzarella,FreshMart,17,72.79,10,1113.69,Debit Card
TXN007805,10-07-2023,CUST9299,18-25,Jaipur,North,STORE012,Dairy & Eggs,Eggs,FreshMart,10,780.39,0,7803.9,Credit Card
TXN007806,22-05-2023,CUST2736,46-55,Kolkata,East,STORE033,Personal Care,Toothpaste,Local,17,1359.29,0,23107.93,Debit Card
TXN007807,28-04-2023,CUST3844,55+,Kolkata,East,STORE022,Fruits & Vegetables,Mango,NatureBest,15,1478.06,0,22170.9,Debit Card
TXN007808,24-09-2023,CUST7411,46-55,Lucknow,North,STORE031,Snacks & Confectionery,Popcorn,ValueBuy,15,404.71,0,6070.65,Cash
TXN007809,14-10-2023,CUST3440,55+,Delhi,North,STORE045,Grains & Pulses,Basmati Rice,ValueBuy,7,1462.83,20,8191.85,Net Banking
TXN007810,09-09-2023,CUST3576,18-25,Lucknow,North,STORE022,Fruits & Vegetables,Potato,HomeChoice,15,47.12,10,636.12,Net Banking
TXN007811,28-04-2023,CUST3359,46-55,Ahmedabad,West,STORE030,Dairy & Eggs,Ghee,EcoFresh,12,964.66,20,9260.74,Net Banking
TXN007812,20-11-2023,CUST1755,55+,Bangalore,South,STORE043,Cleaning Supplies,Toilet Cleaner,Premium,4,172.04,10,619.34,UPI
TXN007813,10-09-2023,CUST1318,36-45,Bangalore,South,STORE008,Fruits & Vegetables,Spinach,NatureBest,13,629.82,15,6959.51,Net Banking
TXN007814,07-02-2023,CUST7455,36-45,Kolkata,East,STORE012,Snacks & Confectionery,Trail Mix,NatureBest,14,383,5,5093.9,Net Banking
TXN007815,05-01-2023,CUST9928,46-55,Chennai,South,STORE021,Frozen Foods,Fish Fingers,Local,13,1026.51,0,13344.63,Net Banking
TXN007816,02-05-2023,CUST9891,18-25,Ahmedabad,West,STORE011,Frozen Foods,Frozen Pizza,PureLife,18,1176.54,20,16942.18,Cash
TXN007817,20-12-2023,CUST5410,55+,Lucknow,North,STORE016,Snacks & Confectionery,Peanut Butter Cups,ValueBuy,5,1305.15,0,6525.75,Debit Card
TXN007818,24-01-2023,CUST4477,36-45,Hyderabad,South,STORE006,Dairy & Eggs,Cream,Local,13,1062.59,10,12432.3,Debit Card
TXN007819,30-07-2023,CUST6955,26-35,Hyderabad,South,STORE018,Personal Care,Body Lotion,Premium,1,931.65,10,838.48,Credit Card
TXN007820,09-07-2023,CUST1272,46-55,Bangalore,South,STORE020,Beverages,Coconut Water,TopBrand,3,130.68,10,352.84,Credit Card
TXN007821,22-05-2023,CUST1210,18-25,Lucknow,North,STORE015,Meat & Seafood,Tuna Can,Premium,11,617.35,0,6790.85,Debit Card
TXN007822,24-09-2023,CUST1211,55+,Pune,West,STORE048,Grains & Pulses,Soya Chunks,TopBrand,9,636.15,10,5152.82,Credit Card
TXN007823,22-11-2023,CUST4105,26-35,Delhi,North,STORE015,Bakery,Bagel,EcoFresh,10,776.03,10,6984.27,Credit Card
TXN007824,27-11-2023,CUST6390,18-25,Delhi,North,STORE007,Grains & Pulses,Soya Chunks,PureLife,11,898.26,15,8398.73,Cash
TXN007825,19-07-2023,CUST8764,55+,Chennai,South,STORE019,Frozen Foods,Chicken Nuggets,ValueBuy,2,30.57,0,61.14,Cash
TXN007826,04-02-2023,CUST2767,46-55,Mumbai,West,STORE044,Grains & Pulses,Corn Flour,HomeChoice,5,62.36,0,311.8,Net Banking
TXN007827,01-03-2023,CUST1084,26-35,Kolkata,East,STORE038,Bakery,White Bread,ValueBuy,12,1111.01,10,11998.91,Cash
TXN007828,18-02-2023,CUST1236,36-45,Hyderabad,South,STORE027,Grains & Pulses,Black Beans,NatureBest,10,921.31,0,9213.1,Credit Card
TXN007829,27-03-2023,CUST6950,36-45,Lucknow,North,STORE032,Dairy & Eggs,Mozzarella,FreshMart,19,726.05,15,11725.71,UPI
TXN007830,20-05-2023,CUST8446,26-35,Bangalore,South,STORE043,Cleaning Supplies,Disinfectant Spray,TopBrand,12,936.31,10,10112.15,Cash
TXN007831,18-11-2023,CUST6926,36-45,Delhi,North,STORE001,Bakery,Brown Bread,Local,1,829.95,20,663.96,Net Banking
TXN007832,02-01-2023,CUST7018,55+,Hyderabad,South,STORE020,Fruits & Vegetables,Grapes,ValueBuy,4,928.62,5,3528.76,Cash
TXN007833,28-04-2023,CUST7363,18-25,Chennai,South,STORE045,Frozen Foods,Fish Fingers,HomeChoice,9,189.11,0,1701.99,Debit Card
TXN007834,29-08-2023,CUST9636,26-35,Pune,West,STORE030,Fruits & Vegetables,Onion,FreshMart,1,193.9,0,193.9,Net Banking
TXN007835,05-01-2023,CUST3148,46-55,Pune,West,STORE016,Dairy & Eggs,Ghee,TopBrand,2,255.08,10,459.14,UPI
TXN007836,24-06-2023,CUST3597,55+,Ahmedabad,West,STORE038,Cleaning Supplies,Disinfectant Spray,NatureBest,19,1391.84,15,22478.22,Cash
TXN007837,04-11-2023,CUST8046,46-55,Delhi,North,STORE003,Fruits & Vegetables,Mango,Premium,20,1497.62,20,23961.92,Credit Card
TXN007838,01-07-2023,CUST1110,55+,Jaipur,North,STORE013,Bakery,Muffin,PureLife,15,834.88,0,12523.2,Cash
TXN007839,27-05-2023,CUST1688,18-25,Ahmedabad,West,STORE016,Fruits & Vegetables,Banana,Premium,2,471.31,20,754.1,Cash
TXN007840,16-02-2023,CUST4067,36-45,Pune,West,STORE017,Frozen Foods,Frozen Pizza,GreenLeaf,1,296.69,20,237.35,Credit Card
TXN007841,17-09-2023,CUST3704,46-55,Lucknow,North,STORE015,Personal Care,Face Wash,PureLife,12,635.37,20,6099.55,UPI
TXN007842,15-11-2023,CUST9063,55+,Delhi,North,STORE034,Fruits & Vegetables,Grapes,Local,10,655.27,15,5569.8,UPI
TXN007843,16-01-2023,CUST7198,46-55,Delhi,North,STORE009,Cleaning Supplies,Trash Bags,Premium,2,511.98,15,870.37,Credit Card
TXN007844,29-03-2023,CUST4115,26-35,Hyderabad,South,STORE038,Meat & Seafood,Lamb Rack,NatureBest,17,361.87,15,5229.02,Net Banking
TXN007845,29-12-2023,CUST8862,18-25,Pune,West,STORE009,Grains & Pulses,Soya Chunks,Premium,5,1369,25,5133.75,UPI
TXN007846,05-05-2023,CUST2710,26-35,Lucknow,North,STORE006,Beverages,Coconut Water,Local,6,813.01,0,4878.06,UPI
TXN007847,19-11-2023,CUST6737,36-45,Mumbai,West,STORE013,Grains & Pulses,Corn Flour,GreenLeaf,5,368.2,20,1472.8,Debit Card
TXN007848,19-07-2023,CUST9879,36-45,Chennai,South,STORE041,Dairy & Eggs,Ghee,EcoFresh,19,572.26,10,9785.65,UPI
TXN007849,27-04-2023,CUST7098,18-25,Chennai,South,STORE043,Dairy & Eggs,Mozzarella,EcoFresh,15,1324.57,10,17881.69,Cash
TXN007850,23-08-2023,CUST8377,26-35,Chennai,South,STORE041,Personal Care,Toothpaste,GreenLeaf,1,480.83,10,432.75,Cash
TXN007851,29-05-2023,CUST6204,46-55,Bangalore,South,STORE020,Meat & Seafood,Prawns,Premium,13,157.28,5,1942.41,UPI
TXN007852,03-09-2023,CUST4688,18-25,Mumbai,West,STORE014,Personal Care,Conditioner,GreenLeaf,11,289.5,15,2706.82,Debit Card
TXN007853,27-03-2023,CUST1829,46-55,Hyderabad,South,STORE003,Dairy & Eggs,Cream,Local,10,1286.72,20,10293.76,Debit Card
TXN007854,25-11-2023,CUST3787,46-55,Chennai,South,STORE016,Fruits & Vegetables,Banana,TopBrand,5,720.47,15,3062,Debit Card
TXN007855,30-07-2023,CUST5071,26-35,Ahmedabad,West,STORE017,Fruits & Vegetables,Carrot,Local,1,132.26,5,125.65,Credit Card
TXN007856,30-07-2023,CUST2305,36-45,Kolkata,East,STORE038,Cleaning Supplies,Toilet Cleaner,Premium,15,138.95,20,1667.4,Credit Card
TXN007857,24-02-2023,CUST8838,18-25,Chennai,South,STORE014,Snacks & Confectionery,Potato Chips,HomeChoice,14,128.64,20,1440.77,UPI
TXN007858,19-07-2023,CUST4943,18-25,Ahmedabad,West,STORE027,Dairy & Eggs,Paneer,Local,4,136.93,15,465.56,Cash
TXN007859,07-03-2023,CUST9482,46-55,Mumbai,West,STORE017,Frozen Foods,Frozen Fries,EcoFresh,7,153.57,0,1074.99,UPI
TXN007860,10-03-2023,CUST4116,36-45,Kolkata,East,STORE028,Cleaning Supplies,Glass Cleaner,NatureBest,4,1115.76,0,4463.04,Cash
TXN007861,20-01-2023,CUST1634,46-55,Pune,West,STORE042,Grains & Pulses,Red Lentils,TopBrand,7,316.51,5,2104.79,Net Banking
TXN007862,04-01-2023,CUST5415,46-55,Jaipur,North,STORE015,Bakery,Croissant,PureLife,8,1289.06,0,10312.48,Net Banking
TXN007863,14-02-2023,CUST8158,55+,Pune,West,STORE044,Dairy & Eggs,Buttermilk,Local,19,544.74,20,8280.05,Cash
TXN007864,02-02-2023,CUST3807,18-25,Hyderabad,South,STORE013,Beverages,Herbal Tea,FreshMart,18,835.04,0,15030.72,Net Banking
TXN007865,02-12-2023,CUST7255,36-45,Bangalore,South,STORE027,Bakery,Donut,ValueBuy,14,1227.47,5,16325.35,Debit Card
TXN007866,17-01-2023,CUST6359,55+,Pune,West,STORE010,Frozen Foods,Frozen Berries,HomeChoice,12,1159.84,0,13918.08,UPI
TXN007867,15-07-2023,CUST8371,18-25,Chennai,South,STORE008,Snacks & Confectionery,Potato Chips,EcoFresh,10,638.25,15,5425.12,Credit Card
TXN007868,06-10-2023,CUST5986,55+,Jaipur,North,STORE043,Grains & Pulses,Corn Flour,NatureBest,17,1066.41,15,15409.62,UPI
TXN007869,29-05-2023,CUST2855,46-55,Chennai,South,STORE034,Snacks & Confectionery,Pretzels,EcoFresh,19,103.84,10,1775.66,Cash
TXN007870,06-11-2023,CUST9359,36-45,Kolkata,East,STORE001,Snacks & Confectionery,Popcorn,GreenLeaf,15,338.21,10,4565.84,Cash
TXN007871,30-12-2023,CUST1968,18-25,Jaipur,North,STORE039,Cleaning Supplies,Glass Cleaner,NatureBest,20,220.64,10,3971.52,Debit Card
TXN007872,12-04-2023,CUST3617,26-35,Delhi,North,STORE044,Beverages,Green Tea,FreshMart,3,1448.87,10,3911.95,UPI
TXN007873,07-04-2023,CUST5375,18-25,Ahmedabad,West,STORE008,Beverages,Coconut Water,FreshMart,10,1275.36,15,10840.56,UPI
TXN007874,10-09-2023,CUST4116,36-45,Hyderabad,South,STORE038,Beverages,Herbal Tea,ValueBuy,5,1105.47,15,4698.25,Credit Card
TXN007875,02-08-2023,CUST5832,55+,Chennai,South,STORE016,Cleaning Supplies,Dish Soap,HomeChoice,13,619.74,10,7250.96,Debit Card
TXN007876,12-05-2023,CUST4013,46-55,Chennai,South,STORE042,Dairy & Eggs,Cream,FreshMart,19,923.75,25,13163.44,Cash
TXN007877,22-09-2023,CUST8470,55+,Ahmedabad,West,STORE033,Cleaning Supplies,Broom,FreshMart,6,1216.93,15,6206.34,UPI
TXN007878,25-04-2023,CUST1524,26-35,Kolkata,East,STORE019,Frozen Foods,Frozen Fries,EcoFresh,11,229.19,15,2142.93,Net Banking
TXN007879,04-12-2023,CUST1124,18-25,Bangalore,South,STORE040,Frozen Foods,Waffles,TopBrand,1,387.3,0,387.3,Credit Card
TXN007880,06-11-2023,CUST3990,46-55,Pune,West,STORE033,Frozen Foods,Veggie Burger,ValueBuy,16,307,0,4912,UPI
TXN007881,09-06-2023,CUST3081,36-45,Jaipur,North,STORE015,Dairy & Eggs,Cheddar Cheese,GreenLeaf,18,411.4,0,7405.2,UPI
TXN007882,03-09-2023,CUST6180,46-55,Jaipur,North,STORE035,Fruits & Vegetables,Tomato,ValueBuy,14,907.64,25,9530.22,Credit Card
TXN007883,19-05-2023,CUST3854,55+,Chennai,South,STORE043,Snacks & Confectionery,Dark Chocolate,TopBrand,10,622.57,5,5914.41,Credit Card
TXN007884,07-08-2023,CUST7682,36-45,Chennai,South,STORE010,Snacks & Confectionery,Peanut Butter Cups,ValueBuy,14,242.64,0,3396.96,Credit Card
TXN007885,27-01-2023,CUST2307,46-55,Pune,West,STORE046,Snacks & Confectionery,Dark Chocolate,EcoFresh,11,540.69,0,5947.59,Net Banking
TXN007886,14-06-2023,CUST7708,26-35,Pune,West,STORE002,Frozen Foods,Frozen Fries,ValueBuy,16,1066.9,0,17070.4,Debit Card
TXN007887,28-08-2023,CUST7274,46-55,Kolkata,East,STORE036,Grains & Pulses,Red Lentils,FreshMart,15,1384.55,25,15576.19,Cash
TXN007888,03-05-2023,CUST8620,26-35,Ahmedabad,West,STORE049,Fruits & Vegetables,Tomato,EcoFresh,7,1158.88,0,8112.16,Debit Card
TXN007889,13-11-2023,CUST3279,36-45,Kolkata,East,STORE009,Dairy & Eggs,Cheddar Cheese,GreenLeaf,11,845.84,25,6978.18,Debit Card
TXN007890,25-07-2023,CUST5689,26-35,Mumbai,West,STORE028,Fruits & Vegetables,Tomato,Local,4,906.91,0,3627.64,UPI
TXN007891,27-05-2023,CUST3661,18-25,Chennai,South,STORE023,Personal Care,Razor,FreshMart,9,1265.64,25,8543.07,Credit Card
TXN007892,24-10-2023,CUST3863,18-25,Delhi,North,STORE039,Dairy & Eggs,Buttermilk,NatureBest,16,1300.78,20,16649.98,UPI
TXN007893,22-10-2023,CUST5537,46-55,Mumbai,West,STORE039,Personal Care,Lip Balm,GreenLeaf,1,791.27,20,633.02,Net Banking
